x,y,z,a
0,220,80,19986.393
0,220,100,14665.529
0,220,120,4877.1978
0,220,140,6508.6406
0,220,160,902106.25
0,220,180,1059158.2
0,220,200,1584023.4
0,220,220,1782280.6
0,220,240,2466692.2
0,220,260,2499169.5
0,220,280,2357523.5
0,220,300,2542735.2
0,220,320,2737592.2
0,220,340,2379358.5
0,220,360,2151137.0
0,220,380,2338899.2
0,220,400,2927107.2
0,220,420,3189988.5
0,220,440,3077195.2
0,220,460,2835546.2
0,220,480,2754494.2
0,220,500,2745820.0
0,220,520,2821030.2
0,220,540,2896394.2
0,220,560,2936641.5
0,220,580,3015635.2
0,220,600,2879582.8
0,220,620,3518739.8
0,220,640,3903310.5
0,220,660,4022141.8
0,220,680,3524151.2
0,220,700,3245284.2
0,220,720,3121676.8
0,220,740,3041078.0
0,220,760,3100167.0
0,240,0,49406.76
0,240,20,40716.156
0,240,40,32966.27
0,240,60,26044.41
0,240,80,20035.93
0,240,100,14708.653
0,240,120,5751.22
0,240,140,6189.0913
0,240,160,6873.939
0,240,180,688082.75
0,240,200,1481557.9
0,240,220,2060699.1
0,240,240,2367226.0
0,240,260,2160343.5
0,240,280,1877545.4
0,240,300,2226196.5
0,240,320,1998868.2
0,240,340,1984341.5
0,240,360,2495719.8
0,240,380,2256555.0
0,240,400,2448613.2
0,240,420,2513664.8
0,240,440,2110420.2
0,240,460,2170724.5
0,240,480,3084692.8
0,240,500,2761627.2
0,240,520,2548018.8
0,240,540,2149461.2
0,240,560,2153843.8
0,240,580,2305365.8
0,240,600,2279051.2
0,240,620,2942759.2
0,240,640,3184063.8
0,240,660,2846008.5
0,240,680,2864477.0
0,240,700,2984507.8
0,240,720,2631400.0
0,240,740,2098971.0
0,240,760,2968954.2
20,0,0,49413.35
20,0,20,40721.16
20,0,40,32982.63
20,0,60,26019.402
20,0,80,20003.045
20,0,100,14652.627
20,0,120,4170.5713
20,0,140,6235.0894
20,0,160,10683.22
20,0,180,1639281.0
20,0,200,1676432.6
20,0,220,2404757.8
20,0,240,2328785.2
20,0,260,2108343.5
20,0,280,1766241.5
20,0,300,2114323.8
20,0,320,1904252.4
20,0,340,1959940.6
20,0,360,2668109.8
20,0,380,2580188.5
20,0,400,2415115.2
20,0,420,2373592.2
20,0,440,2069920.5
20,0,460,2887715.2
20,0,480,3291198.8
20,0,500,3645672.0
20,0,520,3456852.8
20,0,540,3477779.0
20,0,560,3384269.0
20,0,580,3251224.5
20,0,600,3067927.0
20,0,620,2856255.5
20,0,640,2626520.2
20,0,660,2635175.5
20,0,680,2510091.0
20,0,700,2219732.0
20,0,720,2312373.0
20,0,740,2295491.5
20,0,760,4478858.0
20,20,0,49382.613
20,20,20,40680.535
20,20,40,32936.555
20,20,60,26046.152
20,20,80,20022.244
20,20,100,14654.624
20,20,120,3599.2183
20,20,140,6686.2563
20,20,160,688223.94
20,20,180,1186435.2
20,20,200,2112677.5
20,20,220,1934681.2
20,20,240,2306432.8
20,20,260,2628960.2
20,20,280,3165181.8
20,20,300,3151104.0
20,20,320,2453947.8
20,20,340,2095955.1
20,20,360,2509106.0
20,20,380,2760771.5
20,20,400,2524322.2
20,20,420,2472072.2
20,20,440,3245819.0
20,20,460,3356045.0
20,20,480,3523757.0
20,20,500,3963068.5
20,20,520,3786909.0
20,20,540,2982332.2
20,20,560,2780086.8
20,20,580,3468727.8
20,20,600,3454683.8
20,20,620,3239601.8
20,20,640,3175882.8
20,20,660,3325905.8
20,20,680,2758649.5
20,20,700,2774512.8
20,20,720,3139700.5
20,20,740,4554736.0
20,20,760,3812568.2
20,40,0,49406.504
20,40,20,40714.58
20,40,40,32972.625
20,40,60,26049.834
20,40,80,19860.51
20,40,100,14631.47
20,40,120,4883.927
20,40,140,6232.2773
20,40,160,1430798.6
20,40,180,2739633.2
20,40,200,2610448.5
