x,y,z,a
0,120,40,32973.74
0,120,60,26022.068
0,120,80,20012.342
0,120,100,14591.605
0,120,120,4690.325
0,120,140,6872.6836
0,120,160,2151756.2
0,120,180,1706191.9
0,120,200,1846224.6
0,120,220,1811301.4
0,120,240,1946549.4
0,120,260,2064354.1
0,120,280,3067053.5
0,120,300,3082073.0
0,120,320,3135656.0
0,120,340,2892323.8
0,120,360,2290847.5
0,120,380,1761643.4
0,120,400,1239607.1
0,120,420,1167125.1
0,120,440,1127240.4
0,120,460,1357252.2
0,120,480,1276418.2
0,120,500,1166193.9
0,120,520,1011530.6
0,120,540,933883.1
0,120,560,559373.7
0,120,580,1083400.2
0,120,600,1114853.0
0,120,620,1571864.4
0,120,640,1547547.4
0,120,660,1458520.1
0,120,680,1627858.5
0,120,700,1882611.5
0,120,720,1971416.6
0,120,740,1914241.2
0,120,760,1778792.9
0,140,0,49398.19
0,140,20,40711.508
0,140,40,32979.645
0,140,60,26056.781
0,140,80,20022.953
0,140,100,14525.622
0,140,120,5442.6934
0,140,140,5786.851
0,140,160,1426353.9
0,140,180,2150759.2
0,140,200,2315134.5
0,140,220,2352598.5
0,140,240,2177523.0
0,140,260,2079348.1
0,140,280,2044196.2
0,140,300,1905482.5
0,140,320,1779256.6
0,140,340,1614154.0
0,140,360,1359977.6
0,140,380,1401245.4
0,140,400,1424401.5
0,140,420,1110343.8
0,140,440,1007217.2
0,140,460,933993.0
0,140,480,1050447.6
0,140,500,1107763.8
0,140,520,1048620.1
0,140,540,1013845.25
0,140,560,2669323.5
0,140,580,2159013.0
0,140,600,2126957.5
0,140,620,1820203.0
0,140,640,1645107.2
0,140,660,1518285.5
0,140,680,1651064.1
0,140,700,1463915.9
0,140,720,1391396.2
0,140,740,1204840.1
0,140,760,1236097.4
0,160,0,49387.34
0,160,20,40714.8
0,160,40,32979.633
0,160,60,26056.158
0,160,80,19966.682
0,160,100,14368.113
0,160,120,3461.8672
0,160,140,5679.6313
0,160,160,5993.7373
